image,expected_text,predicted_v1,predicted_v2,detected,score,v1_exact_match,v2_exact_match,v1_char_accuracy,v2_char_accuracy,better_model,bbox,output_image
0191594827586-90_81-216&505_486&602-504&598_226&597_194&505_472&506-0_0_20_4_25_26_33-151-91.jpg,皖AWE129,皖AWE129,皖AWE129,True,0.8491,True,True,1.0,1.0,same,"[190, 501, 507, 601]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0191594827586-90_81-216&505_486&602-504&598_226&597_194&505_472&506-0_0_20_4_25_26_33-151-91.jpg
0191642720307-106_69-289&440_457&564-460&569_286&501_282&420_456&488-0_0_33_28_32_3_32-126-16.jpg,皖A948D8,皖A948D8,皖A948D8,True,0.8529,True,True,1.0,1.0,same,"[275, 425, 467, 568]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0191642720307-106_69-289&440_457&564-460&569_286&501_282&420_456&488-0_0_33_28_32_3_32-126-16.jpg
0191666666667-91_88-216&449_464&532-465&531_226&531_233&454_472&454-0_0_3_26_13_30_32-70-25.jpg,皖AD2P68,皖AD2P68,皖AD2P68,True,0.8366,True,True,1.0,1.0,same,"[216, 451, 476, 533]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0191666666667-91_88-216&449_464&532-465&531_226&531_233&454_472&454-0_0_3_26_13_30_32-70-25.jpg
0191762452107-82_87-235&462_473&566-479&533_240&567_222&487_461&453-0_0_23_28_30_24_27-48-27.jpg,皖AZ4603,皖AZ4603,皖AZ4603,True,0.8443,True,True,1.0,1.0,same,"[213, 453, 489, 570]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0191762452107-82_87-235&462_473&566-479&533_240&567_222&487_461&453-0_0_23_28_30_24_27-48-27.jpg
0191930076628-92_78-43&459_302&546-314&551_69&539_54&459_299&471-0_0_8_24_26_25_13-32-17.jpg,皖AJ021P,皖AJ021P,皖AJ021P,True,0.8273,True,True,1.0,1.0,same,"[44, 456, 322, 556]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0191930076628-92_78-43&459_302&546-314&551_69&539_54&459_299&471-0_0_8_24_26_25_13-32-17.jpg
019224137931-95_78-124&483_379&584-377&572_154&551_137&478_360&499-0_0_21_11_26_30_27-133-56.jpg,皖AXM263,皖AXM263,皖AXM263,True,0.8255,True,True,1.0,1.0,same,"[123, 477, 380, 577]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\019224137931-95_78-124&483_379&584-377&572_154&551_137&478_360&499-0_0_21_11_26_30_27-133-56.jpg
0192337164751-90_83-232&480_515&552-520&572_239&561_219&473_500&484-0_0_0_12_29_27_33-134-19.jpg,皖AAN539,皖AAN539,皖AAN539,True,0.8485,True,True,1.0,1.0,same,"[215, 473, 520, 573]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0192337164751-90_83-232&480_515&552-520&572_239&561_219&473_500&484-0_0_0_12_29_27_33-134-19.jpg
0192528735633-87_93-150&381_376&471-365&452_150&465_149&384_364&371-0_0_27_32_25_30_26-99-16.jpg,皖A38162,皖A38162,皖A38162,True,0.8361,True,True,1.0,1.0,same,"[132, 375, 371, 473]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0192528735633-87_93-150&381_376&471-365&452_150&465_149&384_364&371-0_0_27_32_25_30_26-99-16.jpg
0192684386973-88_96-158&401_382&502-370&481_160&495_176&404_386&390-0_12_1_31_26_30_26-72-38.jpg,皖NB7262,皖NB7262,皖NB7262,True,0.8394,True,True,1.0,1.0,same,"[144, 395, 389, 505]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0192684386973-88_96-158&401_382&502-370&481_160&495_176&404_386&390-0_12_1_31_26_30_26-72-38.jpg
0192768199234-89_92-197&456_461&539-466&544_204&550_205&461_467&455-0_0_3_25_31_32_20-115-19.jpg,皖AD178W,皖AD178W,皖AD178W,True,0.8291,True,True,1.0,1.0,same,"[194, 459, 471, 542]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0192768199234-89_92-197&456_461&539-466&544_204&550_205&461_467&455-0_0_3_25_31_32_20-115-19.jpg
0192768199234-91_83-244&500_489&580-489&591_244&575_240&499_485&515-0_0_16_31_33_31_9-180-41.jpg,皖AS797K,皖AS797K,皖AS797K,True,0.8458,True,True,1.0,1.0,same,"[230, 499, 495, 592]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0192768199234-91_83-244&500_489&580-489&591_244&575_240&499_485&515-0_0_16_31_33_31_9-180-41.jpg
0192816091954-100_82-300&437_494&552-494&545_293&510_296&434_497&469-0_0_25_25_26_12_32-109-30.jpg,皖A112N8,皖A112N8,皖A112N8,True,0.8479,True,True,1.0,1.0,same,"[285, 433, 509, 551]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0192816091954-100_82-300&437_494&552-494&545_293&510_296&434_497&469-0_0_25_25_26_12_32-109-30.jpg
0192911877395-90_91-222&462_462&545-465&558_219&553_234&454_480&459-0_0_33_31_3_25_27-143-29.jpg,皖A97D13,皖A97D13,皖A97D13,True,0.8433,True,True,1.0,1.0,same,"[210, 456, 479, 553]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0192911877395-90_91-222&462_462&545-465&558_219&553_234&454_480&459-0_0_33_31_3_25_27-143-29.jpg
0192911877395-92_89-188&491_418&582-431&579_187&576_196&487_440&490-0_0_3_30_24_24_27-143-36.jpg,皖AD6003,皖AD6003,皖AD6003,True,0.8426,True,True,1.0,1.0,same,"[174, 486, 441, 583]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0192911877395-92_89-188&491_418&582-431&579_187&576_196&487_440&490-0_0_3_30_24_24_27-143-36.jpg
0192971743295-90_86-123&348_375&447-382&446_125&435_107&341_364&352-0_0_11_33_32_26_15-103-25.jpg,皖AM982R,皖AM982R,皖AM982R,True,0.8454,True,True,1.0,1.0,same,"[104, 343, 384, 449]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0192971743295-90_86-123&348_375&447-382&446_125&435_107&341_364&352-0_0_11_33_32_26_15-103-25.jpg
0192971743295-92_78-215&541_457&620-450&624_216&607_204&529_438&546-0_0_30_31_22_32_33-103-48.jpg,皖A67Y89,皖A67Y89,皖A67Y89,True,0.8446,True,True,1.0,1.0,same,"[201, 529, 458, 628]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0192971743295-92_78-215&541_457&620-450&624_216&607_204&529_438&546-0_0_30_31_22_32_33-103-48.jpg
0193007662835-90_81-200&494_473&587-482&581_198&569_178&479_462&491-0_0_20_16_27_29_30-100-31.jpg,皖AWS356,皖AWS356,皖AWS356,True,0.8377,True,True,1.0,1.0,same,"[175, 481, 486, 586]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0193007662835-90_81-200&494_473&587-482&581_198&569_178&479_462&491-0_0_20_16_27_29_30-100-31.jpg
0193103448276-90_83-233&429_506&506-506&509_243&502_232&421_495&428-0_0_3_33_25_29_10-141-62.jpg,皖AD915L,皖AD915L,皖AD915L,True,0.8434,True,True,1.0,1.0,same,"[224, 419, 512, 511]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0193103448276-90_83-233&429_506&506-506&509_243&502_232&421_495&428-0_0_3_33_25_29_10-141-62.jpg
0193163314176-88_91-277&541_514&631-513&619_285&630_290&535_518&524-0_0_16_32_5_32_24-131-18.jpg,皖AS8F80,皖AS8F80,皖AS8F80,True,0.85,True,True,1.0,1.0,same,"[267, 531, 522, 637]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0193163314176-88_91-277&541_514&631-513&619_285&630_290&535_518&524-0_0_16_32_5_32_24-131-18.jpg
0193318965517-92_88-247&515_494&603-508&605_248&595_247&512_507&522-0_0_8_26_0_33_33-165-32.jpg,皖AJ2A99,皖AJ2A99,皖AJ2A99,True,0.8321,True,True,1.0,1.0,same,"[236, 511, 517, 605]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0193318965517-92_88-247&515_494&603-508&605_248&595_247&512_507&522-0_0_8_26_0_33_33-165-32.jpg
0193318965517-93_84-296&463_513&562-514&559_295&537_292&455_511&477-0_0_8_11_29_25_27-162-55.jpg,皖AJM513,皖AJM513,皖AJM513,True,0.8468,True,True,1.0,1.0,same,"[285, 458, 519, 562]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0193318965517-93_84-296&463_513&562-514&559_295&537_292&455_511&477-0_0_8_11_29_25_27-162-55.jpg
0193414750958-96_78-188&432_401&536-392&536_182&497_185&424_395&463-0_12_25_15_30_26_30-135-24.jpg,皖N1R626,皖N1R626,皖N1R626,True,0.838,True,True,1.0,1.0,same,"[171, 426, 402, 537]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0193414750958-96_78-188&432_401&536-392&536_182&497_185&424_395&463-0_12_25_15_30_26_30-135-24.jpg
0193606321839-90_91-208&347_479&425-489&427_217&441_217&351_489&337-0_0_31_25_31_13_31-64-13.jpg,皖A717P7,皖A717P7,皖A717P7,True,0.8455,True,True,1.0,1.0,same,"[198, 342, 498, 444]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0193606321839-90_91-208&347_479&425-489&427_217&441_217&351_489&337-0_0_31_25_31_13_31-64-13.jpg
0193606321839-93_72-241&490_482&587-489&590_256&564_228&488_461&514-0_0_4_24_28_29_33-72-32.jpg,皖AE0459,皖AE0459,皖AE0459,True,0.8416,True,True,1.0,1.0,same,"[224, 488, 491, 594]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0193606321839-93_72-241&490_482&587-489&590_256&564_228&488_461&514-0_0_4_24_28_29_33-72-32.jpg
019375-102_75-210&467_431&564-435&592_199&541_195&465_431&516-0_0_2_32_32_33_0-74-24.jpg,皖AC889A,皖AC889A,皖AC889A,True,0.8517,True,True,1.0,1.0,same,"[191, 465, 441, 587]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\019375-102_75-210&467_431&564-435&592_199&541_195&465_431&516-0_0_2_32_32_33_0-74-24.jpg
019377394636-90_92-256&477_501&559-507&560_260&563_265&477_512&474-0_0_3_33_26_26_3-72-63.jpg,皖AD922D,皖AD922D,皖AD922D,True,0.8385,True,True,1.0,1.0,same,"[245, 474, 513, 557]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\019377394636-90_92-256&477_501&559-507&560_260&563_265&477_512&474-0_0_3_33_26_26_3-72-63.jpg
019378591954-89_83-182&506_437&581-447&590_189&583_169&500_427&507-0_0_11_33_11_33_24-151-76.jpg,皖AM9M90,皖AM9M90,皖AM9M90,True,0.842,True,True,1.0,1.0,same,"[170, 501, 448, 589]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\019378591954-89_83-182&506_437&581-447&590_189&583_169&500_427&507-0_0_11_33_11_33_24-151-76.jpg
0193821839081-89_87-183&366_436&448-442&464_185&460_173&360_430&364-0_0_8_30_26_30_20-160-55.jpg,皖AJ626W,皖AJ626W,皖AJ626W,True,0.8355,True,True,1.0,1.0,same,"[172, 366, 439, 449]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0193821839081-89_87-183&366_436&448-442&464_185&460_173&360_430&364-0_0_8_30_26_30_20-160-55.jpg
0193821839081-90_87-181&551_403&643-407&637_192&639_198&549_413&547-0_0_32_30_3_27_32-100-19.jpg,皖A86D38,皖A86D38,皖A86D38,True,0.8474,True,True,1.0,1.0,same,"[174, 548, 418, 645]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0193821839081-90_87-181&551_403&643-407&637_192&639_198&549_413&547-0_0_32_30_3_27_32-100-19.jpg
0193965517241-90_88-193&347_418&443-419&430_202&437_202&352_419&345-0_0_31_28_29_29_31-116-84.jpg,皖A74557,皖A74557,皖A74557,True,0.8377,True,True,1.0,1.0,same,"[186, 344, 425, 442]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0193965517241-90_88-193&347_418&443-419&430_202&437_202&352_419&345-0_0_31_28_29_29_31-116-84.jpg
0194037356322-88_91-191&478_443&560-451&565_204&565_207&475_454&475-0_0_23_32_13_32_31-45-9.jpg,皖AZ8P87,皖AZ8P87,皖AZ8P87,True,0.8338,True,True,1.0,1.0,same,"[188, 474, 461, 566]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0194037356322-88_91-191&478_443&560-451&565_204&565_207&475_454&475-0_0_23_32_13_32_31-45-9.jpg
0194133141762-90_85-255&504_520&590-508&597_256&587_252&509_504&519-0_0_29_19_33_24_33-137-91.jpg,皖A5V909,皖A5V909,皖A5V909,True,0.8393,True,True,1.0,1.0,same,"[244, 508, 513, 598]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0194133141762-90_85-255&504_520&590-508&597_256&587_252&509_504&519-0_0_29_19_33_24_33-137-91.jpg
0194276819924-90_86-154&304_436&375-445&374_165&383_162&302_442&293-0_0_11_33_33_29_21-74-81.jpg,皖AM995X,皖AM995X,皖AM995X,True,0.8327,True,True,1.0,1.0,same,"[147, 291, 451, 380]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0194276819924-90_86-154&304_436&375-445&374_165&383_162&302_442&293-0_0_11_33_33_29_21-74-81.jpg
0194276819924-90_87-115&544_401&614-397&621_121&628_113&549_389&542-0_0_23_13_28_32_28-180-28.jpg,皖AZP484,皖AZP484,皖AZP484,True,0.832,True,True,1.0,1.0,same,"[105, 543, 400, 631]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0194276819924-90_87-115&544_401&614-397&621_121&628_113&549_389&542-0_0_23_13_28_32_28-180-28.jpg
0194444444445-93_89-341&551_565&646-569&647_351&626_359&549_577&570-0_0_33_32_26_11_27-132-30.jpg,皖A982M3,皖A982M3,皖A982M3,True,0.8367,True,True,1.0,1.0,same,"[342, 551, 580, 649]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0194444444445-93_89-341&551_565&646-569&647_351&626_359&549_577&570-0_0_33_32_26_11_27-132-30.jpg
0194671934866-93_86-205&441_451&522-452&520_216&525_211&447_447&442-0_0_26_29_33_26_28-60-14.jpg,皖A25924,皖A25924,皖A25924,True,0.8241,True,True,1.0,1.0,same,"[200, 443, 455, 522]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0194671934866-93_86-205&441_451&522-452&520_216&525_211&447_447&442-0_0_26_29_33_26_28-60-14.jpg
0194791666667-100_73-174&520_370&643-383&648_175&597_169&523_377&574-0_0_23_23_29_25_26-98-78.jpg,皖AZZ512,皖AZZ512,皖AZZ512,True,0.8514,True,True,1.0,1.0,same,"[162, 522, 393, 649]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0194791666667-100_73-174&520_370&643-383&648_175&597_169&523_377&574-0_0_23_23_29_25_26-98-78.jpg
0194863505747-90_90-207&464_437&558-435&548_212&552_218&466_441&462-0_0_13_15_29_27_24-106-36.jpg,皖APR530,皖APR530,皖APR530,True,0.8428,True,True,1.0,1.0,same,"[196, 462, 445, 558]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0194863505747-90_90-207&464_437&558-435&548_212&552_218&466_441&462-0_0_13_15_29_27_24-106-36.jpg
0194863505747-94_82-192&477_440&583-441&577_203&552_178&467_416&492-0_0_15_16_24_32_25-70-25.jpg,皖ARS081,皖ARS081,皖ARS081,True,0.8463,True,True,1.0,1.0,same,"[175, 469, 444, 584]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0194863505747-94_82-192&477_440&583-441&577_203&552_178&467_416&492-0_0_15_16_24_32_25-70-25.jpg
0194971264367-91_86-231&488_494&558-490&574_243&562_239&477_486&489-0_0_25_3_29_33_24-166-49.jpg,皖A1D590,皖A1D590,皖A1D590,True,0.8408,True,True,1.0,1.0,same,"[232, 479, 497, 575]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0194971264367-91_86-231&488_494&558-490&574_243&562_239&477_486&489-0_0_25_3_29_33_24-166-49.jpg
019534243295-90_93-299&498_559&575-547&570_296&578_321&498_572&490-0_0_32_33_24_12_29-65-32.jpg,皖A890N5,皖A890N5,皖A890N5,True,0.8237,True,True,1.0,1.0,same,"[282, 488, 570, 584]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\019534243295-90_93-299&498_559&575-547&570_296&578_321&498_572&490-0_0_32_33_24_12_29-65-32.jpg
019534243295-91_86-197&500_465&581-468&582_214&576_207&499_461&505-0_0_20_24_31_24_7-146-33.jpg,皖AW070H,皖AW070H,皖AW070H,True,0.8345,True,True,1.0,1.0,same,"[202, 498, 471, 582]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\019534243295-91_86-197&500_465&581-468&582_214&576_207&499_461&505-0_0_20_24_31_24_7-146-33.jpg
019540229885-83_98-307&498_509&602-511&568_307&605_316&521_520&484-0_0_7_29_27_25_33-160-33.jpg,皖AH5319,皖AH5319,皖AH5319,True,0.8443,True,True,1.0,1.0,same,"[294, 493, 520, 599]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\019540229885-83_98-307&498_509&602-511&568_307&605_316&521_520&484-0_0_7_29_27_25_33-160-33.jpg
019540229885-94_85-260&374_486&474-484&471_258&444_249&367_475&394-0_0_24_19_26_30_26-116-46.jpg,皖A0V262,皖A0V262,皖A0V262,True,0.8476,True,True,1.0,1.0,same,"[242, 367, 490, 477]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\019540229885-94_85-260&374_486&474-484&471_258&444_249&367_475&394-0_0_24_19_26_30_26-116-46.jpg
0195522030652-88_88-145&386_389&473-403&463_157&472_151&396_397&387-0_0_9_26_26_24_6-153-90.jpg,皖AK220G,皖AK220G,皖AK220G,True,0.8442,True,True,1.0,1.0,same,"[137, 385, 411, 474]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0195522030652-88_88-145&386_389&473-403&463_157&472_151&396_397&387-0_0_9_26_26_24_6-153-90.jpg
0195522030652-90_92-350&500_599&581-585&580_354&573_364&494_595&501-0_0_10_29_24_33_3-61-15.jpg,皖AL509D,皖AL509D,皖AL509D,True,0.8268,True,True,1.0,1.0,same,"[338, 488, 605, 586]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0195522030652-90_92-350&500_599&581-585&580_354&573_364&494_595&501-0_0_10_29_24_33_3-61-15.jpg
0195522030652-92_81-183&462_432&555-437&557_180&540_162&452_419&469-0_0_5_18_25_33_24-180-28.jpg,皖AFU190,皖AFU190,皖AFU190,True,0.8405,True,True,1.0,1.0,same,"[162, 457, 438, 556]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0195522030652-92_81-183&462_432&555-437&557_180&540_162&452_419&469-0_0_5_18_25_33_24-180-28.jpg
0195689655172-90_91-261&509_501&597-513&598_262&596_268&506_519&508-0_11_9_25_32_32_33-169-43.jpg,皖MK1889,皖MK1889,皖MK1889,True,0.8458,True,True,1.0,1.0,same,"[250, 505, 523, 601]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0195689655172-90_91-261&509_501&597-513&598_262&596_268&506_519&508-0_11_9_25_32_32_33-169-43.jpg
0195689655172-94_68-307&454_562&529-566&550_334&520_306&439_538&469-0_0_5_18_27_26_31-88-14.jpg,皖AFU327,皖AFU327,皖AFU327,True,0.8303,True,True,1.0,1.0,same,"[315, 449, 562, 541]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0195689655172-94_68-307&454_562&529-566&550_334&520_306&439_538&469-0_0_5_18_27_26_31-88-14.jpg
0195737547893-90_83-123&345_401&428-415&429_124&439_112&350_403&340-0_0_17_16_33_29_33-102-34.jpg,皖ATS959,皖ATS959,皖ATS959,True,0.8205,True,True,1.0,1.0,same,"[109, 345, 413, 430]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0195737547893-90_83-123&345_401&428-415&429_124&439_112&350_403&340-0_0_17_16_33_29_33-102-34.jpg
0195761494253-88_89-297&362_528&453-540&437_297&458_291&368_534&347-0_0_21_16_27_30_33-157-58.jpg,皖AXS369,皖AXS369,皖AXS369,True,0.8451,True,True,1.0,1.0,same,"[280, 357, 541, 450]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0195761494253-88_89-297&362_528&453-540&437_297&458_291&368_534&347-0_0_21_16_27_30_33-157-58.jpg
0195785440614-90_88-179&514_429&598-440&600_180&599_177&510_437&511-12_12_25_3_33_31_32-109-16.jpg,京N1D978,京N1D978,京N1D978,True,0.8334,True,True,1.0,1.0,same,"[166, 508, 448, 602]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0195785440614-90_88-179&514_429&598-440&600_180&599_177&510_437&511-12_12_25_3_33_31_32-109-16.jpg
0195809386973-95_75-184&320_429&396-437&412_193&393_172&312_416&331-0_0_8_21_31_25_31-128-36.jpg,皖AJX717,皖AJX717,皖AJX717,True,0.8215,True,True,1.0,1.0,same,"[173, 314, 437, 404]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0195809386973-95_75-184&320_429&396-437&412_193&393_172&312_416&331-0_0_8_21_31_25_31-128-36.jpg
0195833333333-100_75-218&477_421&579-431&595_218&542_206&457_419&510-0_0_21_24_26_30_22-109-72.jpg,皖AX026Y,皖AX026Y,皖AX026Y,True,0.8483,True,True,1.0,1.0,same,"[208, 466, 433, 584]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0195833333333-100_75-218&477_421&579-431&595_218&542_206&457_419&510-0_0_21_24_26_30_22-109-72.jpg
0195833333333-100_82-258&469_463&574-461&574_267&535_267&467_461&506-0_0_12_33_26_26_1-81-21.jpg,皖AN922B,皖AN922B,皖AN922B,True,0.8455,True,True,1.0,1.0,same,"[255, 465, 471, 578]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0195833333333-100_82-258&469_463&574-461&574_267&535_267&467_461&506-0_0_12_33_26_26_1-81-21.jpg
0195977011495-90_90-190&587_492&661-496&674_199&671_204&572_501&575-0_0_15_25_21_31_30-111-26.jpg,皖AR1X76,皖AR1X76,皖AR1X76,True,0.8325,True,True,1.0,1.0,same,"[186, 576, 503, 669]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0195977011495-90_90-190&587_492&661-496&674_199&671_204&572_501&575-0_0_15_25_21_31_30-111-26.jpg
0196120689655-83_99-303&425_520&523-520&489_321&524_327&451_526&416-0_0_25_31_27_21_30-38-7.jpg,皖A173X6,皖A173X6,皖A173X6,True,0.8358,True,True,1.0,1.0,same,"[298, 416, 531, 528]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0196120689655-83_99-303&425_520&523-520&489_321&524_327&451_526&416-0_0_25_31_27_21_30-38-7.jpg
0196120689655-90_87-208&465_489&540-499&547_215&540_195&450_479&457-0_0_10_12_26_31_25-46-4.jpg,皖ALN271,皖ALN271,皖ALN271,True,0.8246,True,True,1.0,1.0,same,"[186, 446, 503, 546]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0196120689655-90_87-208&465_489&540-499&547_215&540_195&450_479&457-0_0_10_12_26_31_25-46-4.jpg
0196216475096-92_81-251&483_510&560-507&567_249&562_247&478_505&483-0_0_33_21_31_25_26-87-31.jpg,皖A9X712,皖A9X712,皖A9X712,True,0.8267,True,True,1.0,1.0,same,"[238, 477, 514, 561]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0196216475096-92_81-251&483_510&560-507&567_249&562_247&478_505&483-0_0_33_21_31_25_26-87-31.jpg
0196372126436-86_94-356&410_578&500-579&479_363&499_366&428_582&408-0_0_16_29_20_26_31-134-80.jpg,皖AS5W27,皖AS5W27,皖AS5W27,True,0.8346,True,True,1.0,1.0,same,"[349, 407, 588, 502]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0196372126436-86_94-356&410_578&500-579&479_363&499_366&428_582&408-0_0_16_29_20_26_31-134-80.jpg
0196551724138-90_94-273&435_510&520-509&510_291&518_298&437_516&429-0_0_13_31_25_31_16-95-118.jpg,皖AP717S,皖AP717S,皖AP717S,True,0.8289,True,True,1.0,1.0,same,"[277, 429, 520, 523]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0196551724138-90_94-273&435_510&520-509&510_291&518_298&437_516&429-0_0_13_31_25_31_16-95-118.jpg
0196671455938-99_75-137&485_350&594-364&608_158&565_144&483_350&526-0_0_28_16_24_24_25-122-31.jpg,皖A4S001,皖A4S001,皖A4S001,True,0.8518,True,True,1.0,1.0,same,"[139, 485, 371, 612]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0196671455938-99_75-137&485_350&594-364&608_158&565_144&483_350&526-0_0_28_16_24_24_25-122-31.jpg
0196743295019-95_77-216&392_436&484-443&497_217&460_210&379_436&416-0_0_2_8_31_24_32-101-46.jpg,皖ACJ708,皖ACJ708,皖ACJ708,True,0.8367,True,True,1.0,1.0,same,"[205, 386, 444, 487]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0196743295019-95_77-216&392_436&484-443&497_217&460_210&379_436&416-0_0_2_8_31_24_32-101-46.jpg
01969348659-91_86-169&524_441&605-435&611_167&597_163&511_431&525-0_0_26_30_4_31_31-130-86.jpg,皖A26E77,皖A26E77,皖A26E77,True,0.8207,True,True,1.0,1.0,same,"[155, 516, 441, 600]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\01969348659-91_86-169&524_441&605-435&611_167&597_163&511_431&525-0_0_26_30_4_31_31-130-86.jpg
